Rank,Combo,Strategy,Stock 1,Sector 1,Name 1,Stock 1 Top250 Uses,Stock 2,Sector 2,Name 2,Stock 2 Top250 Uses,Stock 3,Sector 3,Name 3,Stock 3 Top250 Uses,Stock 4,Sector 4,Name 4,Stock 4 Top250 Uses,2025,2024,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,Worst Year,Worst Year %,Best Year,Best Year %,Starting Value ($),Annual Withdrawal ($),Target Withdrawals,Withdrawals Fully Funded,Full 20Y Withdrawal Goal,Depleted Year,Total Withdrawn ($),Remaining Balance ($),Net Value incl. Withdrawals ($),Net Profit incl. Withdrawals ($),Max Ticker Repeats,Distinct Tickers in Top 250,Ranking Window Start,Ranking Window End,Ranking Source,Ranking Method,2006 Balance After Withdrawal ($),2007 Balance After Withdrawal ($),2008 Balance After Withdrawal ($),2009 Balance After Withdrawal ($),2010 Balance After Withdrawal ($),2011 Balance After Withdrawal ($),2012 Balance After Withdrawal ($),2013 Balance After Withdrawal ($),2014 Balance After Withdrawal ($),2015 Balance After Withdrawal ($),2016 Balance After Withdrawal ($),2017 Balance After Withdrawal ($),2018 Balance After Withdrawal ($),2019 Balance After Withdrawal ($),2020 Balance After Withdrawal ($),2021 Balance After Withdrawal ($),2022 Balance After Withdrawal ($),2023 Balance After Withdrawal ($),2024 Balance After Withdrawal ($),2025 Balance After Withdrawal ($)
186,PEP + JPM + BA + WDC,Not rebalanced,PEP,Consumer Staples,PepsiCo Inc. Common Stock,10,JPM,Finance,JP Morgan Chase & Co. Common Stock,10,BA,Industrials,Boeing Company (The) Common Stock,10,WDC,Technology,Western Digital Corporation Common Stock,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.33558478279548,14.702265860861852,17.959208380651614,2008,-42.33558478279548,2006,17.959208380651614,300000.0,160000.0,20,2,No,2008,355972.2322436884,0.0,355972.2322436884,55972.23224368843,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",193877.62514195486,62382.02903505019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,PEP + CB + BA + WDC,Not rebalanced,PEP,Consumer Staples,PepsiCo Inc. Common Stock,10,CB,Finance,Chubb Limited  Common Stock,10,BA,Industrials,Boeing Company (The) Common Stock,10,WDC,Technology,Western Digital Corporation Common Stock,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.569738913233024,17.85229205486283,15.402379382736676,2008,-39.569738913233024,2007,17.85229205486283,300000.0,160000.0,20,2,No,2008,355925.4157161161,0.0,355925.4157161161,55925.415716116084,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",186207.13814821,59449.38027743035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,PEP + TD + BA + WDC,Not rebalanced,PEP,Consumer Staples,PepsiCo Inc. Common Stock,10,TD,Finance,Toronto Dominion Bank (The) Common Stock,10,BA,Industrials,Boeing Company (The) Common Stock,10,WDC,Technology,Western Digital Corporation Common Stock,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.001741407330634,21.9740337390663,15.571333760232186,2008,-47.001741407330634,2007,21.9740337390663,300000.0,160000.0,20,2,No,2008,355902.3977517855,0.0,355902.3977517855,55902.397751785524,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",186714.00128069654,67742.59891767747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,PEP + BNS + BA + WDC,Not rebalanced,PEP,Consumer Staples,PepsiCo Inc. Common Stock,10,BNS,Finance,Bank Nova Scotia Halifax Pfd 3 Ordinary Shares,10,BA,Industrials,Boeing Company (The) Common Stock,10,WDC,Technology,Western Digital Corporation Common Stock,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.434651748599485,21.046006844940912,15.743692570141121,2008,-46.434651748599485,2007,21.046006844940912,300000.0,160000.0,20,2,No,2008,355693.66787350096,0.0,355693.66787350096,55693.66787350096,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",187231.0777104234,66635.74314121579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,PEP + TD + JNJ + LRCX,Not rebalanced,PEP,Consumer Staples,PepsiCo Inc. Common Stock,10,TD,Finance,Toronto Dominion Bank (The) Common Stock,10,JNJ,Health Care,Johnson & Johnson Common Stock,10,LRCX,Technology,Lam Research Corporation Common Stock,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.373698590350976,6.833358701507208,19.56462937131189,2008,-33.373698590350976,2006,19.56462937131189,300000.0,160000.0,20,2,No,2008,354826.47000468266,0.0,354826.47000468266,54826.47000468266,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",198693.88811393565,52271.35420673224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,PEP + TD + JNJ + WDC,Not rebalanced,PEP,Consumer Staples,PepsiCo Inc. Common Stock,10,TD,Finance,Toronto Dominion Bank (The) Common Stock,10,JNJ,Health Care,Johnson & Johnson Common Stock,10,WDC,Technology,Western Digital Corporation Common Stock,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.00073472526198,23.701027229410855,11.581815369132432,2008,-38.00073472526198,2007,23.701027229410855,300000.0,160000.0,20,2,No,2008,354819.9727245554,0.0,354819.9727245554,54819.97272455541,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",174745.44610739732,56161.91187146702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,PEP + TD + VRTX + WDC,Not rebalanced,PEP,Consumer Staples,PepsiCo Inc. Common Stock,10,TD,Finance,Toronto Dominion Bank (The) Common Stock,10,VRTX,Health Care,Vertex Pharmaceuticals Incorporated Common Stock,10,WDC,Technology,Western Digital Corporation Common Stock,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.67708400707128,10.751848404726228,17.282321346411322,2008,-33.67708400707128,2006,17.282321346411322,300000.0,160000.0,20,2,No,2008,354802.3259239346,0.0,354802.3259239346,54802.32592393458,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",191846.96403923398,52474.05878180204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,PEP + CM + JNJ + WDC,Not rebalanced,PEP,Consumer Staples,PepsiCo Inc. Common Stock,10,CM,Finance,Canadian Imperial Bank of Commerce Common Stock,10,JNJ,Health Care,Johnson & Johnson Common Stock,10,WDC,Technology,Western Digital Corporation Common Stock,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.6738720579776,14.284668493798458,15.698766520017827,2008,-35.6738720579776,2006,15.698766520017827,300000.0,160000.0,20,2,No,2008,354621.85669736174,0.0,354621.85669736174,54621.85669736174,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",187096.29956005345,53822.38571637118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,TD + JNJ + CAT + WDC,Not rebalanced,TD,Finance,Toronto Dominion Bank (The) Common Stock,10,JNJ,Health Care,Johnson & Johnson Common Stock,10,CAT,Industrials,Caterpillar Inc. Common Stock,10,WDC,Technology,Western Digital Corporation Common Stock,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.65049910378092,22.88021890252594,11.580343947338978,2008,-40.65049910378092,2007,22.88021890252594,300000.0,160000.0,20,2,No,2008,352477.33028776,0.0,352477.33028776,52477.33028776001,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",174741.0318420169,54722.162440002925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,TD + VRTX + CAT + WDC,Not rebalanced,TD,Finance,Toronto Dominion Bank (The) Common Stock,10,VRTX,Health Care,Vertex Pharmaceuticals Incorporated Common Stock,10,CAT,Industrials,Caterpillar Inc. Common Stock,10,WDC,Technology,Western Digital Corporation Common Stock,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.463227588054316,9.970773496150208,17.280849924617847,2008,-36.463227588054316,2006,17.280849924617847,300000.0,160000.0,20,2,No,2008,352385.1604534327,0.0,352385.1604534327,52385.160453432705,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",191842.54977385356,50970.735881043714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,TD + JNJ + CAT + LRCX,Not rebalanced,TD,Finance,Toronto Dominion Bank (The) Common Stock,10,JNJ,Health Care,Johnson & Johnson Common Stock,10,CAT,Industrials,Caterpillar Inc. Common Stock,10,LRCX,Technology,Lam Research Corporation Common Stock,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.20504499624578,6.067145292169029,19.563157949518416,2008,-36.20504499624578,2006,19.563157949518416,300000.0,160000.0,20,2,No,2008,352372.27330913517,0.0,352372.27330913517,52372.27330913517,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",198689.47384855524,50744.252907193266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,CM + JNJ + CAT + WDC,Not rebalanced,CM,Finance,Canadian Imperial Bank of Commerce Common Stock,10,JNJ,Health Care,Johnson & Johnson Common Stock,10,CAT,Industrials,Caterpillar Inc. Common Stock,10,WDC,Technology,Western Digital Corporation Common Stock,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.42445529969286,13.49294790269604,15.697295098224352,2008,-38.42445529969286,2006,15.697295098224352,300000.0,160000.0,20,2,No,2008,352226.23613001377,0.0,352226.23613001377,52226.23613001377,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",187091.88529467303,52336.09590765508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,BNS + JNJ + CAT + LRCX,Not rebalanced,BNS,Finance,Bank Nova Scotia Halifax Pfd 3 Ordinary Shares,10,JNJ,Health Care,Johnson & Johnson Common Stock,10,CAT,Industrials,Caterpillar Inc. Common Stock,10,LRCX,Technology,Lam Research Corporation Common Stock,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.500194303262056,5.192955494510976,19.73551675942735,2008,-35.500194303262056,2006,19.73551675942735,300000.0,160000.0,20,2,No,2008,351960.46498605737,0.0,351960.46498605737,51960.46498605737,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",199206.55027828208,49551.25777638386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,BNS + JNJ + PLD + LRCX,Not rebalanced,BNS,Finance,Bank Nova Scotia Halifax Pfd 3 Ordinary Shares,10,JNJ,Health Care,Johnson & Johnson Common Stock,10,PLD,Real Estate,Prologis Inc. Common Stock,10,LRCX,Technology,Lam Research Corporation Common Stock,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.811485160427985,0.9745100773907112,23.590988372884915,2008,-40.811485160427985,2006,23.590988372884915,300000.0,160000.0,20,2,No,2008,351267.49832912965,0.0,351267.49832912965,51267.49832912965,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",210772.96511865477,52826.96890415123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,BNS + JNJ + PLD + MSFT,Not rebalanced,BNS,Finance,Bank Nova Scotia Halifax Pfd 3 Ordinary Shares,10,JNJ,Health Care,Johnson & Johnson Common Stock,10,PLD,Real Estate,Prologis Inc. Common Stock,10,MSFT,Technology,Microsoft Corporation Common Stock,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.44691406499119,10.606547567110436,17.082781180712757,2008,-39.44691406499119,2006,17.082781180712757,300000.0,160000.0,20,2,No,2008,351204.936868893,0.0,351204.936868893,51204.93686889298,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",191248.3435421383,51533.190071245976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,BNS + JNJ + CAT + MSFT,Not rebalanced,BNS,Finance,Bank Nova Scotia Halifax Pfd 3 Ordinary Shares,10,JNJ,Health Care,Johnson & Johnson Common Stock,10,CAT,Industrials,Caterpillar Inc. Common Stock,10,MSFT,Technology,Microsoft Corporation Common Stock,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.33900810695728,15.39544338327068,13.227309567255197,2008,-34.33900810695728,2007,15.39544338327068,300000.0,160000.0,20,2,No,2008,351087.03791243635,0.0,351087.03791243635,51087.03791243635,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",179681.9287017656,47344.758305014664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,BNS + VRTX + CAT + MSFT,Not rebalanced,BNS,Finance,Bank Nova Scotia Halifax Pfd 3 Ordinary Shares,10,VRTX,Health Care,Vertex Pharmaceuticals Incorporated Common Stock,10,CAT,Industrials,Caterpillar Inc. Common Stock,10,MSFT,Technology,Microsoft Corporation Common Stock,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.512191708386936,3.023537660524722,18.927815544534088,2008,-29.512191708386936,2006,18.927815544534088,300000.0,160000.0,20,2,No,2008,350121.74420238513,0.0,350121.74420238513,50121.74420238513,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",196783.44663360226,42733.26825224777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,BNS + CAT + PLD + LRCX,Not rebalanced,BNS,Finance,Bank Nova Scotia Halifax Pfd 3 Ordinary Shares,10,CAT,Industrials,Caterpillar Inc. Common Stock,10,PLD,Real Estate,Prologis Inc. Common Stock,10,LRCX,Technology,Lam Research Corporation Common Stock,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.31602912001548,4.665399358367184,22.446845783894155,2008,-47.31602912001548,2006,22.446845783894155,300000.0,160000.0,20,2,No,2008,350037.1345539764,0.0,350037.1345539764,50037.134553976415,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",207340.53735168243,57013.80145092285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,BNS + VRTX + CAT + LRCX,Not rebalanced,BNS,Finance,Bank Nova Scotia Halifax Pfd 3 Ordinary Shares,10,VRTX,Health Care,Vertex Pharmaceuticals Incorporated Common Stock,10,CAT,Industrials,Caterpillar Inc. Common Stock,10,LRCX,Technology,Lam Research Corporation Common Stock,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.56076914845338,-6.073380504538195,25.436022736706242,2008,-30.56076914845338,2006,25.436022736706242,300000.0,160000.0,20,2,No,2008,349977.5104734911,0.0,349977.5104734911,49977.5104734911,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",216308.06821011874,43170.856165702164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,BNS + CAT + PLD + MSFT,Not rebalanced,BNS,Finance,Bank Nova Scotia Halifax Pfd 3 Ordinary Shares,10,CAT,Industrials,Caterpillar Inc. Common Stock,10,PLD,Real Estate,Prologis Inc. Common Stock,10,MSFT,Technology,Microsoft Corporation Common Stock,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.755630188626405,14.599678593378629,15.938638591721976,2008,-45.755630188626405,2006,15.938638591721976,300000.0,160000.0,20,2,No,2008,349962.65651983384,0.0,349962.65651983384,49962.656519833836,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",187815.91577516595,55236.43582555084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,JPM + VRTX + PLD + MSFT,Not rebalanced,JPM,Finance,JP Morgan Chase & Co. Common Stock,10,VRTX,Health Care,Vertex Pharmaceuticals Incorporated Common Stock,10,PLD,Real Estate,Prologis Inc. Common Stock,10,MSFT,Technology,Microsoft Corporation Common Stock,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.68403450768715,-6.747526380475854,24.99880296850212,2008,-29.68403450768715,2006,24.99880296850212,300000.0,160000.0,20,2,No,2008,348470.56139990484,0.0,348470.56139990484,48470.56139990484,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",214996.40890550637,40489.469497531565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,CM + VRTX + PLD + MSFT,Not rebalanced,CM,Finance,Canadian Imperial Bank of Commerce Common Stock,10,VRTX,Health Care,Vertex Pharmaceuticals Incorporated Common Stock,10,PLD,Real Estate,Prologis Inc. Common Stock,10,MSFT,Technology,Microsoft Corporation Common Stock,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.892227870399424,-8.127786081122167,26.727879498968065,2008,-32.892227870399424,2006,26.727879498968065,300000.0,160000.0,20,2,No,2008,348378.25508990284,0.0,348378.25508990284,48378.25508990284,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",220183.63849690423,42287.58337424448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,BP + CB + PLD + LRCX,Not rebalanced,BP,Energy,BP p.l.c. Common Stock,10,CB,Finance,Chubb Limited  Common Stock,10,PLD,Real Estate,Prologis Inc. Common Stock,10,LRCX,Technology,Lam Research Corporation Common Stock,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.78780653973434,-0.01645408656631986,22.131074167441046,2008,-38.78780653973434,2006,22.131074167441046,300000.0,160000.0,20,2,No,2008,348377.5213765274,0.0,348377.5213765274,48377.52137652738,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",206393.22250232316,46359.262382825604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,BP + JPM + PLD + MSFT,Not rebalanced,BP,Energy,BP p.l.c. Common Stock,10,JPM,Finance,JP Morgan Chase & Co. Common Stock,10,PLD,Real Estate,Prologis Inc. Common Stock,10,MSFT,Technology,Microsoft Corporation Common Stock,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.42508533481325,6.714051210069627,18.17969597318385,2008,-40.42508533481325,2006,18.17969597318385,300000.0,160000.0,20,2,No,2008,348357.9822207092,0.0,348357.9822207092,48357.98222070921,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",194539.08791955153,47600.54190607258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,CB + VRTX + PLD + MSFT,Not rebalanced,CB,Finance,Chubb Limited  Common Stock,10,VRTX,Health Care,Vertex Pharmaceuticals Incorporated Common Stock,10,PLD,Real Estate,Prologis Inc. Common Stock,10,MSFT,Technology,Microsoft Corporation Common Stock,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.55203666148812,-4.226519432499787,22.44197397058718,2008,-26.55203666148812,2006,22.44197397058718,300000.0,160000.0,20,2,No,2008,348323.92284850107,0.0,348323.92284850107,48323.92284850107,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",207325.9219117615,38563.25153355158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,CB + TM + PLD + MSFT,Not rebalanced,CB,Finance,Chubb Limited  Common Stock,10,TM,Industrials,Toyota Motor Corporation Common Stock,10,PLD,Real Estate,Prologis Inc. Common Stock,10,MSFT,Technology,Microsoft Corporation Common Stock,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.527662569482466,1.0635257911242313,21.266351270701268,2008,-38.527662569482466,2006,21.266351270701268,300000.0,160000.0,20,2,No,2008,348256.6877089726,0.0,348256.6877089726,48256.687708972604,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",203799.0538121038,45966.509311462665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,BP + JPM + TM + MSFT,Not rebalanced,BP,Energy,BP p.l.c. Common Stock,10,JPM,Finance,JP Morgan Chase & Co. Common Stock,10,TM,Industrials,Toyota Motor Corporation Common Stock,10,MSFT,Technology,Microsoft Corporation Common Stock,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.04747900653173,0.8904973759367385,19.993250226110028,2008,-35.04747900653173,2006,19.993250226110028,300000.0,160000.0,20,2,No,2008,347124.539820405,0.0,347124.539820405,47124.539820405014,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",199979.75067833008,41760.56511052544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,BP + CB + TM + LRCX,Not rebalanced,BP,Energy,BP p.l.c. Common Stock,10,CB,Finance,Chubb Limited  Common Stock,10,TM,Industrials,Toyota Motor Corporation Common Stock,10,LRCX,Technology,Lam Research Corporation Common Stock,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.15561837664098,-5.555871362405707,23.94462842036724,2008,-33.15561837664098,2006,23.94462842036724,300000.0,160000.0,20,2,No,2008,346780.9789684476,0.0,346780.9789684476,46780.9789684476,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",211833.8852611017,40064.66709400882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
